name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East 11th Street,348,256917834,212,213,1,17.21,,,,residential,6,"LINESTRING (-111.9400290 33.4174558, -111.9399531 33.4174545, -111.9398726 33.4174547, -111.9398439 33.4174549)",auto,0,0,,
East Apache Boulevard,349,256917835,122,172,1,147.03,4,,,primary,3,"LINESTRING (-111.9366080 33.4147406, -111.9369448 33.4147411, -111.9371250 33.4147545, -111.9373329 33.4147792, -111.9375555 33.4148144, -111.9377195 33.4148596, -111.9379334 33.4149198, -111.9381424 33.4149982)",auto,0,0,,
East Apache Boulevard,350,256917835,172,214,1,175.83,4,,,primary,3,"LINESTRING (-111.9381424 33.4149982, -111.9383541 33.4150954, -111.9385452 33.4151936, -111.9388391 33.4153857, -111.9391299 33.4156399, -111.9392616 33.4157769, -111.9393788 33.4159142, -111.9394362 33.4159978, -111.9394920 33.4160741)",auto,0,0,,
South Mill Avenue,351,256917837,215,216,1,18.24,2,48,,primary,3,"LINESTRING (-111.9399390 33.4219356, -111.9399438 33.4220623, -111.9399447 33.4221000)",auto,0,0,,
East University Drive,352,282127136,151,217,1,157.31,2,56,,secondary,4,"LINESTRING (-111.9349690 33.4220021, -111.9350665 33.4220018, -111.9362677 33.4219925, -111.9365660 33.4219912, -111.9366610 33.4219911)",auto,0,0,,
South Oak Street,353,305492832,218,219,1,96.0,,40,,residential,6,"LINESTRING (-111.9142640 33.4135032, -111.9142653 33.4130714, -111.9142682 33.4126373)",auto,1,0,,
South Oak Street,354,305492832,219,218,1,96.0,,40,,residential,6,"LINESTRING (-111.9142682 33.4126373, -111.9142653 33.4130714, -111.9142640 33.4135032)",auto,1,0,,
East Cedar Street,355,318478627,220,29,1,58.4,,,,residential,6,"LINESTRING (-111.9215720 33.4113440, -111.9209439 33.4113482)",auto,1,0,,
East Cedar Street,356,318478627,29,220,1,58.4,,,,residential,6,"LINESTRING (-111.9209439 33.4113482, -111.9215720 33.4113440)",auto,1,0,,
East Cedar Street,357,318478627,29,99,1,57.04,,,,residential,6,"LINESTRING (-111.9209439 33.4113482, -111.9203305 33.4113537)",auto,1,0,,
East Cedar Street,358,318478627,99,29,1,57.04,,,,residential,6,"LINESTRING (-111.9203305 33.4113537, -111.9209439 33.4113482)",auto,1,0,,
East Cedar Street,359,318478627,99,221,1,27.75,,,,residential,6,"LINESTRING (-111.9203305 33.4113537, -111.9200320 33.4113543)",auto,1,0,,
East Cedar Street,360,318478627,221,99,1,27.75,,,,residential,6,"LINESTRING (-111.9200320 33.4113543, -111.9203305 33.4113537)",auto,1,0,,
South McClintock Drive,361,327757100,222,223,1,135.17,3,64,,secondary,4,"LINESTRING (-111.9091067 33.4136842, -111.9091067 33.4135031, -111.9091075 33.4133095, -111.9091081 33.4131825, -111.9091089 33.4129882, -111.9091097 33.4127865, -111.9091100 33.4127086, -111.9091115 33.4124650)",auto,1,0,,
South McClintock Drive,362,327757100,223,222,1,135.17,2,64,,secondary,4,"LINESTRING (-111.9091115 33.4124650, -111.9091100 33.4127086, -111.9091097 33.4127865, -111.9091089 33.4129882, -111.9091081 33.4131825, -111.9091075 33.4133095, -111.9091067 33.4135031, -111.9091067 33.4136842)",auto,1,0,,
East University Drive,363,329703992,224,225,1,299.83,2,56,,secondary,4,"LINESTRING (-111.9307660 33.4220427, -111.9332209 33.4220178, -111.9339909 33.4220122)",auto,0,0,,
,364,338703888,226,227,1,12.01,1,,,primary,3,"LINESTRING (-111.9220806 33.4148179, -111.9220799 33.4148007, -111.9220792 33.4147363, -111.9220805 33.4147096)",auto,1,1,,
,365,338703888,227,226,1,12.01,1,,,primary,3,"LINESTRING (-111.9220805 33.4147096, -111.9220792 33.4147363, -111.9220799 33.4148007, -111.9220806 33.4148179)",auto,1,1,,
South Jessica Lane,366,338703892,28,27,1,132.49,,40,,residential,6,"LINESTRING (-111.9209422 33.4116865, -111.9212533 33.4116828, -111.9212749 33.4116908, -111.9212940 33.4117062, -111.9213042 33.4117247, -111.9213093 33.4117593, -111.9213156 33.4122813, -111.9212842 33.4123004, -111.9212380 33.4123100, -111.9209490 33.4123100)",auto,1,0,,
South Jessica Lane,367,338703892,27,28,1,132.49,,40,,residential,6,"LINESTRING (-111.9209490 33.4123100, -111.9212380 33.4123100, -111.9212842 33.4123004, -111.9213156 33.4122813, -111.9213093 33.4117593, -111.9213042 33.4117247, -111.9212940 33.4117062, -111.9212749 33.4116908, -111.9212533 33.4116828, -111.9209422 33.4116865)",auto,1,0,,
South Normal Avenue,368,339041925,200,228,1,176.18,,,,residential,6,"LINESTRING (-111.9332780 33.4160881, -111.9332768 33.4160150, -111.9332636 33.4151942, -111.9332559 33.4151418, -111.9332413 33.4150997, -111.9332026 33.4150520, -111.9331283 33.4150215, -111.9330784 33.4150093, -111.9329104 33.4150107, -111.9328729 33.4150034, -111.9328365 33.4149747, -111.9328196 33.4149251, -111.9328110 33.4148640, -111.9328050 33.4147645)",auto,1,0,,
South Normal Avenue,369,339041925,228,200,1,176.18,,,,residential,6,"LINESTRING (-111.9328050 33.4147645, -111.9328110 33.4148640, -111.9328196 33.4149251, -111.9328365 33.4149747, -111.9328729 33.4150034, -111.9329104 33.4150107, -111.9330784 33.4150093, -111.9331283 33.4150215, -111.9332026 33.4150520, -111.9332413 33.4150997, -111.9332559 33.4151418, -111.9332636 33.4151942, -111.9332768 33.4160150, -111.9332780 33.4160881)",auto,1,0,,
Hayden Mall,370,339048056,229,230,1,86.45,,,,residential,6,"LINESTRING (-111.9338244 33.4181047, -111.9338109 33.4174841, -111.9338024 33.4174345, -111.9337564 33.4173875, -111.9337435 33.4173789, -111.9337083 33.4173613)",auto,1,0,,
Hayden Mall,371,339048056,230,229,1,86.45,,,,residential,6,"LINESTRING (-111.9337083 33.4173613, -111.9337435 33.4173789, -111.9337564 33.4173875, -111.9338024 33.4174345, -111.9338109 33.4174841, -111.9338244 33.4181047)",auto,1,0,,
East 13th Street,372,339640420,125,231,1,192.97,,40,,residential,6,"LINESTRING (-111.9370852 33.4145236, -111.9372334 33.4145237, -111.9391606 33.4145063)",auto,1,0,,
East 13th Street,373,339640420,231,125,1,192.97,,40,,residential,6,"LINESTRING (-111.9391606 33.4145063, -111.9372334 33.4145237, -111.9370852 33.4145236)",auto,1,0,,
East 13th Street,374,339640420,231,232,1,45.5,,40,,residential,6,"LINESTRING (-111.9391606 33.4145063, -111.9394828 33.4145034, -111.9396432 33.4145427)",auto,1,0,,
East 13th Street,375,339640420,232,231,1,45.5,,40,,residential,6,"LINESTRING (-111.9396432 33.4145427, -111.9394828 33.4145034, -111.9391606 33.4145063)",auto,1,0,,
South McClintock Drive,376,345713658,110,76,1,147.66,2,64,,secondary,4,"LINESTRING (-111.9090775 33.4195301, -111.9090267 33.4197678, -111.9090272 33.4208582)",auto,0,0,,
South McClintock Drive,377,345713658,76,233,1,42.54,2,64,,secondary,4,"LINESTRING (-111.9090272 33.4208582, -111.9090248 33.4212419)",auto,0,0,,
South McClintock Drive,378,345713659,75,110,1,148.4,3,64,,secondary,4,"LINESTRING (-111.9091721 33.4208613, -111.9091700 33.4207641, -111.9091510 33.4197918, -111.9090775 33.4195301)",auto,0,0,,
East Don Carlos Avenue,379,345713830,164,234,1,28.17,,40,,residential,6,"LINESTRING (-111.9091030 33.4174837, -111.9089766 33.4174838, -111.9088000 33.4174859)",auto,1,0,,
East Don Carlos Avenue,380,345713830,234,164,1,28.17,,40,,residential,6,"LINESTRING (-111.9088000 33.4174859, -111.9089766 33.4174838, -111.9091030 33.4174837)",auto,1,0,,
East Broadway Road,381,351673438,235,236,1,56.09,4,64,,secondary,4,"LINESTRING (-111.9256844 33.4075643, -111.9260871 33.4075613, -111.9262770 33.4075074)",auto,0,0,,
South Stanley Place,382,353008478,237,189,1,222.95,,,,residential,6,"LINESTRING (-111.9205552 33.4187226, -111.9205576 33.4185739, -111.9205672 33.4179666, -111.9205699 33.4177950, -111.9205749 33.4174822, -111.9205773 33.4173248, -111.9205790 33.4172033, -111.9205870 33.4167118)",auto,1,0,,
South Stanley Place,383,353008478,189,237,1,222.95,,,,residential,6,"LINESTRING (-111.9205870 33.4167118, -111.9205790 33.4172033, -111.9205773 33.4173248, -111.9205749 33.4174822, -111.9205699 33.4177950, -111.9205672 33.4179666, -111.9205576 33.4185739, -111.9205552 33.4187226)",auto,1,0,,
East Tenth Street,384,355797370,130,238,1,139.56,,,,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9380385 33.4190779, -111.9377709 33.4190774, -111.9373118 33.4190765, -111.9367120 33.4190914, -111.9366170 33.4190938)",auto,1,0,,
East Tenth Street,385,355797370,238,130,1,139.56,,,,residential,6,"LINESTRING (-111.9366170 33.4190938, -111.9367120 33.4190914, -111.9373118 33.4190765, -111.9377709 33.4190774, -111.9380385 33.4190779, -111.9381178 33.4190780)",auto,1,0,,
East Hall Street,386,359427313,44,160,1,85.51,,40,,residential,6,"LINESTRING (-111.9165031 33.4169307, -111.9165151 33.4161595)",auto,1,0,,
East Hall Street,387,359427313,160,44,1,85.51,,40,,residential,6,"LINESTRING (-111.9165151 33.4161595, -111.9165031 33.4169307)",auto,1,0,,
Eas Broadway Lane,388,384000879,97,18,1,250.9,,40,,residential,6,"LINESTRING (-111.9338232 33.4075890, -111.9333175 33.4075921, -111.9316493 33.4076023, -111.9311250 33.4076055)",auto,1,0,,
Eas Broadway Lane,389,384000879,18,97,1,250.9,,40,,residential,6,"LINESTRING (-111.9311250 33.4076055, -111.9316493 33.4076023, -111.9333175 33.4075921, -111.9338232 33.4075890)",auto,1,0,,
South Rural Road,390,395215600,239,185,1,61.54,4,56,,primary,3,"LINESTRING (-111.9262990 33.4195429, -111.9262980 33.4200980)",auto,1,0,,
South Rural Road,391,395215600,185,239,1,61.54,3,56,,primary,3,"LINESTRING (-111.9262980 33.4200980, -111.9262990 33.4195429)",auto,1,0,,
,392,395471041,240,241,1,7.47,,,,secondary,4,"LINESTRING (-111.9154572 33.4075088, -111.9154658 33.4074418)",auto,1,1,,
,393,395471041,241,240,1,7.47,,,,secondary,4,"LINESTRING (-111.9154658 33.4074418, -111.9154572 33.4075088)",auto,1,1,,
South Dorsey Lane,394,395471054,242,243,1,31.09,2,,,tertiary,5,"LINESTRING (-111.9177031 33.4071744, -111.9176690 33.4072504, -111.9176660 33.4073725, -111.9176980 33.4074448)",auto,0,0,,
South Dorsey Lane,395,395471056,243,242,1,32.11,1,,,tertiary,5,"LINESTRING (-111.9176980 33.4074448, -111.9177461 33.4073751, -111.9177461 33.4072478, -111.9177031 33.4071744)",auto,0,0,,
South el Camino Drive,396,395487079,244,245,1,22.92,,,,residential,6,"LINESTRING (-111.9338336 33.4073034, -111.9338744 33.4071148, -111.9338777 33.4071000)",auto,1,0,,
South el Camino Drive,397,395487079,245,244,1,22.92,,,,residential,6,"LINESTRING (-111.9338777 33.4071000, -111.9338744 33.4071148, -111.9338336 33.4073034)",auto,1,0,,
South Sierra Vista Drive,398,395487080,246,247,1,9.99,,,,residential,6,"LINESTRING (-111.9311382 33.4075231, -111.9311381 33.4074330)",auto,1,0,,
South Sierra Vista Drive,399,395487080,247,246,1,9.99,,,,residential,6,"LINESTRING (-111.9311381 33.4074330, -111.9311382 33.4075231)",auto,1,0,,
South Sierra Vista Drive,400,395487080,247,248,1,37.29,,,,residential,6,"LINESTRING (-111.9311381 33.4074330, -111.9311353 33.4073277, -111.9311329 33.4072388, -111.9310965 33.4071000)",auto,1,0,,
South Sierra Vista Drive,401,395487080,248,247,1,37.29,,,,residential,6,"LINESTRING (-111.9310965 33.4071000, -111.9311329 33.4072388, -111.9311353 33.4073277, -111.9311381 33.4074330)",auto,1,0,,
Eas Broadway Lane,402,395487081,249,89,1,43.55,,40,,residential,6,"LINESTRING (-111.9305895 33.4076081, -111.9301212 33.4076111)",auto,1,0,,
Eas Broadway Lane,403,395487081,89,249,1,43.55,,40,,residential,6,"LINESTRING (-111.9301212 33.4076111, -111.9305895 33.4076081)",auto,1,0,,
Eas Broadway Lane,404,395487081,89,250,1,291.85,,40,,residential,6,"LINESTRING (-111.9301212 33.4076111, -111.9272596 33.4076388, -111.9269827 33.4076415)",auto,1,0,,
Eas Broadway Lane,405,395487081,250,89,1,291.85,,40,,residential,6,"LINESTRING (-111.9269827 33.4076415, -111.9272596 33.4076388, -111.9301212 33.4076111)",auto,1,0,,
,406,395487087,251,252,1,7.29,,,,residential,6,"LINESTRING (-111.9348907 33.4096079, -111.9349415 33.4096580)",auto,1,0,,
,407,395487087,252,251,1,7.29,,,,residential,6,"LINESTRING (-111.9349415 33.4096580, -111.9348907 33.4096079)",auto,1,0,,
,408,395487087,252,253,1,132.85,,,,residential,6,"LINESTRING (-111.9349415 33.4096580, -111.9350116 33.4097675, -111.9350297 33.4098068, -111.9351314 33.4107430, -111.9350228 33.4107541)",auto,1,0,,
,409,395487087,253,252,1,132.85,,,,residential,6,"LINESTRING (-111.9350228 33.4107541, -111.9351314 33.4107430, -111.9350297 33.4098068, -111.9350116 33.4097675, -111.9349415 33.4096580)",auto,1,0,,
East Encanto Drive,410,395488325,67,254,1,31.34,1,40,,residential,6,"LINESTRING (-111.9352728 33.4095791, -111.9352006 33.4095681, -111.9350451 33.4095918, -111.9349406 33.4096046)",auto,0,0,,
East Encanto Drive,411,395488325,254,251,1,4.65,1,40,,residential,6,"LINESTRING (-111.9349406 33.4096046, -111.9348907 33.4096079)",auto,0,0,,
East Encanto Drive,412,395488325,251,255,1,39.96,1,40,,residential,6,"LINESTRING (-111.9348907 33.4096079, -111.9346132 33.4096063, -111.9344649 33.4096352)",auto,0,0,,
South College Avenue,413,395488326,256,252,1,74.91,1,,,tertiary,5,"LINESTRING (-111.9349226 33.4103317, -111.9349455 33.4102400, -111.9349415 33.4096580)",auto,0,0,,
South College Avenue,414,395488326,252,254,1,5.92,1,,,tertiary,5,"LINESTRING (-111.9349415 33.4096580, -111.9349406 33.4096046)",auto,0,0,,
South College Avenue,415,395488326,254,257,1,25.33,1,,,tertiary,5,"LINESTRING (-111.9349406 33.4096046, -111.9349394 33.4094527, -111.9349150 33.4093789)",auto,0,0,,
South College Avenue,416,395488327,258,259,1,0.69,1,40,,tertiary,5,"LINESTRING (-111.9349055 33.4071062, -111.9349055 33.4071000)",auto,1,0,,
South College Avenue,417,395488327,259,258,1,0.69,1,40,,tertiary,5,"LINESTRING (-111.9349055 33.4071000, -111.9349055 33.4071062)",auto,1,0,,
South College Avenue,418,395488328,257,251,1,25.8,1,,,tertiary,5,"LINESTRING (-111.9349150 33.4093789, -111.9348886 33.4094434, -111.9348907 33.4096079)",auto,0,0,,
South College Avenue,419,395488328,251,260,1,5.93,1,,,tertiary,5,"LINESTRING (-111.9348907 33.4096079, -111.9348914 33.4096614)",auto,0,0,,
South College Avenue,420,395488328,260,256,1,74.55,1,,,tertiary,5,"LINESTRING (-111.9348914 33.4096614, -111.9348988 33.4102383, -111.9349226 33.4103317)",auto,0,0,,
East Encanto Drive,421,395488329,255,95,1,54.43,,,,residential,6,"LINESTRING (-111.9344649 33.4096352, -111.9343116 33.4096364, -111.9339611 33.4096391, -111.9339180 33.4096301, -111.9338902 33.4096095)",auto,1,0,,
East Encanto Drive,422,395488329,95,255,1,54.43,,,,residential,6,"LINESTRING (-111.9338902 33.4096095, -111.9339180 33.4096301, -111.9339611 33.4096391, -111.9343116 33.4096364, -111.9344649 33.4096352)",auto,1,0,,
East Encanto Drive,423,395488330,261,260,1,25.68,1,40,,residential,6,"LINESTRING (-111.9346152 33.4096628, -111.9348445 33.4096623, -111.9348914 33.4096614)",auto,0,0,,
East Encanto Drive,424,395488330,260,252,1,4.67,1,40,,residential,6,"LINESTRING (-111.9348914 33.4096614, -111.9349415 33.4096580)",auto,0,0,,
East Encanto Drive,425,395488330,252,67,1,32.38,1,40,,residential,6,"LINESTRING (-111.9349415 33.4096580, -111.9350665 33.4096360, -111.9352108 33.4096122, -111.9352728 33.4095791)",auto,0,0,,
,426,395489954,231,159,1,23.33,,40,,residential,6,"LINESTRING (-111.9391606 33.4145063, -111.9391648 33.4146744, -111.9391660 33.4147167)",auto,1,0,,
,427,395489954,159,231,1,23.33,,40,,residential,6,"LINESTRING (-111.9391660 33.4147167, -111.9391648 33.4146744, -111.9391606 33.4145063)",auto,1,0,,
South Mill Avenue,428,395489955,262,263,1,179.02,2,56,,secondary,4,"LINESTRING (-111.9399036 33.4106076, -111.9398781 33.4095698, -111.9398808 33.4094109, -111.9398874 33.4092469, -111.9398902 33.4091780, -111.9398969 33.4089933)",auto,0,0,,
South Mill Avenue,429,395489956,264,265,1,64.2,2,,,secondary,4,"LINESTRING (-111.9399200 33.4154527, -111.9398582 33.4155259, -111.9398483 33.4156100, -111.9398253 33.4156688, -111.9397920 33.4157247, -111.9397232 33.4158205, -111.9396384 33.4159081, -111.9396045 33.4159562)",auto,0,0,,
South Mill Avenue,430,395489957,266,267,1,130.19,2,56,,secondary,4,"LINESTRING (-111.9398073 33.4114264, -111.9398258 33.4120192, -111.9398333 33.4124503, -111.9398827 33.4125946)",auto,0,0,,
South Oakley Place,431,395490718,268,23,1,105.73,,,,residential,6,"LINESTRING (-111.9365803 33.4129111, -111.9365723 33.4119575)",auto,1,0,,
South Oakley Place,432,395490718,23,268,1,105.73,,,,residential,6,"LINESTRING (-111.9365723 33.4119575, -111.9365803 33.4129111)",auto,1,0,,
South Mill Avenue,433,395490719,269,266,1,91.24,2,56,,secondary,4,"LINESTRING (-111.9397885 33.4106036, -111.9398073 33.4114264)",auto,0,0,,
South Mill Avenue,434,395490720,270,262,1,91.42,2,56,,secondary,4,"LINESTRING (-111.9399239 33.4114320, -111.9399036 33.4106076)",auto,0,0,,
South Mill Avenue,435,395490723,271,21,1,103.34,,,,residential,6,"LINESTRING (-111.9397375 33.4128425, -111.9397480 33.4127455, -111.9397324 33.4119109)",auto,1,0,,
South Mill Avenue,436,395490723,21,271,1,103.34,,,,residential,6,"LINESTRING (-111.9397324 33.4119109, -111.9397480 33.4127455, -111.9397375 33.4128425)",auto,1,0,,
South Mill Avenue,437,395490723,21,272,1,87.82,,,,residential,6,"LINESTRING (-111.9397324 33.4119109, -111.9397238 33.4115254, -111.9397147 33.4112540, -111.9397026 33.4111823, -111.9396664 33.4111275)",auto,1,0,,
South Mill Avenue,438,395490723,272,21,1,87.82,,,,residential,6,"LINESTRING (-111.9396664 33.4111275, -111.9397026 33.4111823, -111.9397147 33.4112540, -111.9397238 33.4115254, -111.9397324 33.4119109)",auto,1,0,,
South Mill Avenue,439,395490724,267,270,1,129.98,2,56,,secondary,4,"LINESTRING (-111.9398827 33.4125946, -111.9399438 33.4124637, -111.9399347 33.4119962, -111.9399239 33.4114320)",auto,0,0,,
South Grandview Drive,440,395490729,273,22,1,105.39,,,,residential,6,"LINESTRING (-111.9379608 33.4128944, -111.9379621 33.4119438)",auto,1,0,,
South Grandview Drive,441,395490729,22,273,1,105.39,,,,residential,6,"LINESTRING (-111.9379621 33.4119438, -111.9379608 33.4128944)",auto,1,0,,
South Mill Avenue,442,395490730,33,269,1,215.19,2,56,,secondary,4,"LINESTRING (-111.9397789 33.4086629, -111.9397831 33.4089948, -111.9397818 33.4091728, -111.9397737 33.4094001, -111.9397697 33.4096330, -111.9397724 33.4098916, -111.9397885 33.4106036)",auto,0,0,,
South McClintock Drive,443,402556251,274,275,1,16.31,3,64,,secondary,4,"LINESTRING (-111.9090920 33.4219820, -111.9090932 33.4218487, -111.9090932 33.4218349)",auto,1,0,,
South McClintock Drive,444,402556251,275,274,1,16.31,5,64,,secondary,4,"LINESTRING (-111.9090932 33.4218349, -111.9090932 33.4218487, -111.9090920 33.4219820)",auto,1,0,,
East Apache Boulevard,445,402560702,214,276,1,111.72,2,,,primary,3,"LINESTRING (-111.9394920 33.4160741, -111.9395917 33.4162443, -111.9396552 33.4163722, -111.9396985 33.4164722, -111.9397357 33.4165691, -111.9397719 33.4166997, -111.9397962 33.4167943, -111.9398174 33.4169022, -111.9398348 33.4170325)",auto,0,0,,
South McClintock Drive,446,403117287,277,274,1,13.08,5,64,,secondary,4,"LINESTRING (-111.9090915 33.4221000, -111.9090920 33.4219820)",auto,1,0,,
South McClintock Drive,447,403117287,274,277,1,13.08,2,64,,secondary,4,"LINESTRING (-111.9090920 33.4219820, -111.9090915 33.4221000)",auto,1,0,,
East Broadway Road,448,406379332,278,279,1,15.9,3,72,,secondary,4,"LINESTRING (-111.9091050 33.4074308, -111.9089340 33.4074294)",auto,0,0,,
East Broadway Road,449,406379830,280,281,1,56.49,3,64,,secondary,4,"LINESTRING (-111.9236803 33.4074433, -111.9234733 33.4074432, -111.9232083 33.4074430, -111.9230728 33.4074436)",auto,0,0,,
East Apache Boulevard,450,422264711,282,283,1,29.21,2,56,,primary,3,"LINESTRING (-111.9091140 33.4146219, -111.9089293 33.4146164, -111.9088000 33.4146185)",auto,0,0,,
East Apache Boulevard,451,422264712,284,285,1,29.11,3,56,,primary,3,"LINESTRING (-111.9088000 33.4148344, -111.9089373 33.4148331, -111.9091130 33.4148353)",auto,0,0,,
